Entity ID,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days
128777089,42461388770000,424613887700,2015-11-01,1399,3181,4774,1,
128777089,42461388770000,424613887700,2015-12-01,1917,4327,6637,1,
128777089,42461388770000,424613887700,2016-01-01,1829,4168,1882,1,
128777089,42461388770000,424613887700,2016-02-01,1747,4017,1158,1,
128777089,42461388770000,424613887700,2016-03-01,2332,7265,1097,1,
128777089,42461388770000,424613887700,2016-04-01,1575,5508,1011,1,
128777089,42461388770000,424613887700,2016-05-01,1468,4004,766,1,
128777089,42461388770000,424613887700,2016-06-01,1278,3535,688,1,
128777089,42461388770000,424613887700,2016-07-01,1292,2924,712,1,
128777089,42461388770000,424613887700,2016-08-01,1442,2673,808,1,
128777089,42461388770000,424613887700,2016-09-01,1314,2237,746,1,
128777089,42461388770000,424613887700,2016-10-01,1302,1982,746,1,
128777089,42461388770000,424613887700,2016-11-01,1236,1750,714,1,
128777089,42461388770000,424613887700,2016-12-01,1235,1564,718,1,
128777089,42461388770000,424613887700,2017-01-01,1253,1240,623,1,
128777089,42461388770000,424613887700,2017-02-01,1028,1060,512,1,
128777089,42461388770000,424613887700,2017-03-01,1074,1057,537,1,
128777089,42461388770000,424613887700,2017-04-01,1054,1115,528,1,
128777089,42461388770000,424613887700,2017-05-01,1630,1050,818,1,
128777089,42461388770000,424613887700,2017-06-01,357,989,179,1,
128777089,42461388770000,424613887700,2017-07-01,955,1317,481,1,
128777089,42461388770000,424613887700,2017-08-01,914,1457,460,1,
128777089,42461388770000,424613887700,2017-09-01,931,1538,490,1,
128777089,42461388770000,424613887700,2017-10-01,961,1708,507,1,
128777089,42461388770000,424613887700,2017-11-01,893,1650,471,1,
128777089,42461388770000,424613887700,2017-12-01,925,1724,489,1,
128738922,42461388640000,424613886400,2013-12-01,20484,9123,39997,1,
128738922,42461388640000,424613886400,2014-01-01,19721,16488,63865,1,
128738922,42461388640000,424613886400,2014-02-01,11197,11457,35955,1,
128738922,42461388640000,424613886400,2014-03-01,10062,17564,32207,1,
128738922,42461388640000,424613886400,2014-04-01,7900,15093,25228,1,
128738922,42461388640000,424613886400,2014-05-01,5880,10490,18739,1,
128738922,42461388640000,424613886400,2014-06-01,6124,7980,19475,1,
128738922,42461388640000,424613886400,2014-07-01,6255,9145,19848,1,
128738922,42461388640000,424613886400,2014-08-01,3438,4933,10883,1,
128738922,42461388640000,424613886400,2014-09-01,4976,3651,15713,1,
128738922,42461388640000,424613886400,2014-10-01,4502,3895,14179,1,
128738922,42461388640000,424613886400,2014-11-01,3935,2860,12362,1,
128738922,42461388640000,424613886400,2014-12-01,3761,2736,11358,1,
128738922,42461388640000,424613886400,2015-01-01,3607,2626,6882,1,
128738922,42461388640000,424613886400,2015-02-01,3470,2529,3742,1,
128738922,42461388640000,424613886400,2015-03-01,3637,2480,3836,1,
128738922,42461388640000,424613886400,2015-04-01,1815,2763,1902,1,
128738922,42461388640000,424613886400,2015-05-01,3345,3172,3505,1,
128738922,42461388640000,424613886400,2015-06-01,1971,3306,2066,1,
128738922,42461388640000,424613886400,2015-07-01,2886,3127,3028,1,
128738922,42461388640000,424613886400,2015-08-01,3089,3457,3241,1,
128738922,42461388640000,424613886400,2015-09-01,2940,3565,3132,1,
128738922,42461388640000,424613886400,2015-10-01,3042,3675,3240,1,
128738922,42461388640000,424613886400,2015-11-01,2357,2589,2514,1,
128738922,42461388640000,424613886400,2015-12-01,2369,1944,2530,1,
128738922,42461388640000,424613886400,2016-01-01,2651,2162,2503,1,
128738922,42461388640000,424613886400,2016-02-01,2693,1883,2542,1,
128738922,42461388640000,424613886400,2016-03-01,1594,1223,1505,1,
128738922,42461388640000,424613886400,2016-04-01,2827,2481,2669,1,
128738922,42461388640000,424613886400,2016-05-01,3020,2678,2848,1,
128738922,42461388640000,424613886400,2016-06-01,2693,2789,2539,1,
128738922,42461388640000,424613886400,2016-07-01,2594,2772,2446,1,
128738922,42461388640000,424613886400,2016-08-01,2658,2542,2503,1,
128738922,42461388640000,424613886400,2016-09-01,2541,2702,2393,1,
128738922,42461388640000,424613886400,2016-10-01,2640,3357,2482,1,
128738922,42461388640000,424613886400,2016-11-01,2720,3577,2621,1,
128738922,42461388640000,424613886400,2016-12-01,2585,2972,2489,1,
128738922,42461388640000,424613886400,2017-01-01,2549,2929,2959,1,
128738922,42461388640000,424613886400,2017-02-01,2252,2499,2613,1,
128738922,42461388640000,424613886400,2017-03-01,2365,2743,2735,1,
128738922,42461388640000,424613886400,2017-04-01,2377,2842,2749,1,
128738922,42461388640000,424613886400,2017-05-01,2463,3207,2846,1,
128738922,42461388640000,424613886400,2017-06-01,2350,2919,2716,1,
128738922,42461388640000,424613886400,2017-07-01,2328,2857,2690,1,
128738922,42461388640000,424613886400,2017-08-01,2359,2475,2724,1,
128738922,42461388640000,424613886400,2017-09-01,2440,2589,2815,1,
128738922,42461388640000,424613886400,2017-10-01,2224,2392,2566,1,
128738922,42461388640000,424613886400,2017-11-01,2104,1867,2428,1,
128738922,42461388640000,424613886400,2017-12-01,2154,1808,2482,1,
128738859,42461386550000,424613865500,2013-12-01,3763,0,4570,1,
128738859,42461386550000,424613865500,2014-01-01,14800,11757,14031,1,
128738859,42461386550000,424613865500,2014-02-01,12106,24502,11376,1,
128738859,42461386550000,424613865500,2014-03-01,8599,15160,7877,1,
128738859,42461386550000,424613865500,2014-04-01,8550,16216,7694,1,
128738859,42461386550000,424613865500,2014-05-01,8613,16907,7644,1,
128738859,42461386550000,424613865500,2014-06-01,6613,14029,5804,1,
128738859,42461386550000,424613865500,2014-07-01,5440,13600,4726,1,
128738859,42461386550000,424613865500,2014-08-01,7211,15600,6215,1,
128738859,42461386550000,424613865500,2014-09-01,5992,14728,5127,1,
128738859,42461386550000,424613865500,2014-10-01,5864,14200,4982,1,
128738859,42461386550000,424613865500,2014-11-01,4677,10701,3954,1,
128738859,42461386550000,424613865500,2014-12-01,4478,10340,3761,1,
128738859,42461386550000,424613865500,2015-01-01,4302,10015,3591,1,
128738859,42461386550000,424613865500,2015-02-01,4145,9720,3441,1,
128738859,42461386550000,424613865500,2015-03-01,4004,9447,3309,1,
128738859,42461386550000,424613865500,2015-04-01,3437,9196,2791,1,
128738859,42461386550000,424613865500,2015-05-01,3349,8382,2680,1,
128738859,42461386550000,424613865500,2015-06-01,3012,7747,2387,1,
128738859,42461386550000,424613865500,2015-07-01,3241,7553,2545,1,
128738859,42461386550000,424613865500,2015-08-01,3138,8027,2443,1,
128738859,42461386550000,424613865500,2015-09-01,2900,7283,2241,1,
128738859,42461386550000,424613865500,2015-10-01,3027,8056,2327,1,
128738859,42461386550000,424613865500,2015-11-01,2828,7685,2162,1,
128738859,42461386550000,424613865500,2015-12-01,2722,6364,2071,1,
128738859,42461386550000,424613865500,2016-01-01,2900,7214,1669,1,
128738859,42461386550000,424613865500,2016-02-01,2513,7366,1440,1,
128738859,42461386550000,424613865500,2016-03-01,2662,6471,1520,1,
128738859,42461386550000,424613865500,2016-04-01,1830,5138,1042,1,
128738859,42461386550000,424613865500,2016-05-01,2885,6870,1635,1,
128738859,42461386550000,424613865500,2016-06-01,2519,7754,1425,1,
128738859,42461386550000,424613865500,2016-07-01,2387,9046,1345,1,
128738859,42461386550000,424613865500,2016-08-01,2335,7939,1311,1,
128738859,42461386550000,424613865500,2016-09-01,2253,7301,1263,1,
128738859,42461386550000,424613865500,2016-10-01,2311,7178,1292,1,
128738859,42461386550000,424613865500,2016-11-01,2162,6916,1207,1,
128738859,42461386550000,424613865500,2016-12-01,2207,6966,1227,1,
128738859,42461386550000,424613865500,2017-01-01,2179,6996,1259,1,
128738859,42461386550000,424613865500,2017-02-01,1940,8055,1120,1,
128738859,42461386550000,424613865500,2017-03-01,2021,8910,1165,1,
128738859,42461386550000,424613865500,2017-04-01,1917,8337,1102,1,
128738859,42461386550000,424613865500,2017-05-01,1882,7842,1081,1,
128738859,42461386550000,424613865500,2017-06-01,1711,6968,982,1,
128738859,42461386550000,424613865500,2017-07-01,1785,7002,1021,1,
128738859,42461386550000,424613865500,2017-08-01,1846,6825,1055,1,
128738859,42461386550000,424613865500,2017-09-01,1673,6523,954,1,
128738859,42461386550000,424613865500,2017-10-01,1694,6364,964,1,
128738859,42461386550000,424613865500,2017-11-01,1623,6003,922,1,
128738859,42461386550000,424613865500,2017-12-01,1585,5867,901,1,
128738405,42461389090000,424613890900,2014-03-01,4950,7207,21677,1,
128738405,42461389090000,424613890900,2014-04-01,7434,10124,16362,1,
128738405,42461389090000,424613890900,2014-05-01,7809,12997,12031,1,
128738405,42461389090000,424613890900,2014-06-01,5100,8382,9379,1,
128738405,42461389090000,424613890900,2014-07-01,3694,6208,7608,1,
128738405,42461389090000,424613890900,2014-08-01,2938,4951,6352,1,
128738405,42461389090000,424613890900,2014-09-01,2460,4129,5420,1,
128738405,42461389090000,424613890900,2014-10-01,2128,3549,4705,1,
128738405,42461389090000,424613890900,2014-11-01,1928,3098,4307,1,
128738405,42461389090000,424613890900,2014-12-01,1734,2764,3833,1,
128738405,42461389090000,424613890900,2015-01-01,1578,2497,3444,1,
128738405,42461389090000,424613890900,2015-02-01,1451,2279,3120,1,
128738405,42461389090000,424613890900,2015-03-01,1345,2097,2846,1,
128738405,42461389090000,424613890900,2015-04-01,1255,1943,2612,1,
128738405,42461389090000,424613890900,2015-05-01,1178,1811,2409,1,
128738405,42461389090000,424613890900,2015-06-01,1110,1696,2233,1,
128738405,42461389090000,424613890900,2015-07-01,1051,1596,2078,1,
128738405,42461389090000,424613890900,2015-08-01,998,1507,1941,1,
128738405,42461389090000,424613890900,2015-09-01,951,1428,1820,1,
128738405,42461389090000,424613890900,2015-10-01,909,1357,1711,1,
128738405,42461389090000,424613890900,2015-11-01,871,1293,1613,1,
128738405,42461389090000,424613890900,2015-12-01,836,1235,1524,1,
128738405,42461389090000,424613890900,2016-01-01,804,1182,1091,1,
128738405,42461389090000,424613890900,2016-02-01,739,1045,852,1,
128738405,42461389090000,424613890900,2016-03-01,713,1004,811,1,
128738405,42461389090000,424613890900,2016-04-01,689,967,773,1,
128738405,42461389090000,424613890900,2016-05-01,667,932,738,1,
128738405,42461389090000,424613890900,2016-06-01,647,899,705,1,
128738405,42461389090000,424613890900,2016-07-01,632,940,755,1,
128738405,42461389090000,424613890900,2016-08-01,657,1006,808,1,
128738405,42461389090000,424613890900,2016-09-01,593,932,755,1,
128738405,42461389090000,424613890900,2016-10-01,628,1012,822,1,
128738405,42461389090000,424613890900,2016-11-01,567,890,756,1,
128738405,42461389090000,424613890900,2016-12-01,609,1005,822,1,
128738405,42461389090000,424613890900,2017-01-01,567,1043,711,1,
128738405,42461389090000,424613890900,2017-02-01,554,1015,686,1,
128738405,42461389090000,424613890900,2017-03-01,672,1350,828,1,
128738405,42461389090000,424613890900,2017-04-01,622,1186,765,1,
128738405,42461389090000,424613890900,2017-05-01,609,1156,741,1,
128738405,42461389090000,424613890900,2017-06-01,596,1129,718,1,
128738405,42461389090000,424613890900,2017-07-01,584,1102,696,1,
128738405,42461389090000,424613890900,2017-08-01,572,1077,675,1,
128738405,42461389090000,424613890900,2017-09-01,512,1053,655,1,
128738405,42461389090000,424613890900,2017-10-01,502,1031,637,1,
128738405,42461389090000,424613890900,2017-11-01,493,1009,619,1,
128738405,42461389090000,424613890900,2017-12-01,484,988,602,1,
128738354,42461391400000,424613914000,2014-06-01,4188,5339,5494,1,
128738354,42461391400000,424613914000,2014-07-01,0,3353,0,1,
128738354,42461391400000,424613914000,2014-08-01,2282,2623,2637,1,
128738354,42461391400000,424613914000,2014-09-01,1893,2220,2068,1,
128738354,42461391400000,424613914000,2014-10-01,1629,1956,1692,1,
128738354,42461391400000,424613914000,2014-11-01,1436,1766,1426,1,
128738354,42461391400000,424613914000,2014-12-01,1288,1621,1230,1,
128738354,42461391400000,424613914000,2015-01-01,1134,1398,1421,1,
128738354,42461391400000,424613914000,2015-02-01,1042,1311,1263,1,
128738354,42461391400000,424613914000,2015-03-01,965,1238,1135,1,
128738354,42461391400000,424613914000,2015-04-01,900,1175,1029,1,
128738354,42461391400000,424613914000,2015-05-01,569,1121,680,1,
128738354,42461391400000,424613914000,2015-06-01,536,1074,625,1,
128738354,42461391400000,424613914000,2015-07-01,508,1032,579,1,
128738354,42461391400000,424613914000,2015-08-01,482,994,538,1,
128738354,42461391400000,424613914000,2015-09-01,460,960,502,1,
128738354,42461391400000,424613914000,2015-10-01,453,929,519,1,
128738354,42461391400000,424613914000,2015-11-01,420,1015,496,1,
128738354,42461391400000,424613914000,2015-12-01,428,1055,516,1,
128738354,42461391400000,424613914000,2016-01-01,409,1167,283,1,
128738354,42461391400000,424613914000,2016-02-01,391,1012,274,1,
128738354,42461391400000,424613914000,2016-03-01,433,1406,305,1,
128738354,42461391400000,424613914000,2016-04-01,352,985,250,1,
128738354,42461391400000,424613914000,2016-05-01,355,873,253,1,
128738354,42461391400000,424613914000,2016-06-01,360,812,257,1,
128738354,42461391400000,424613914000,2016-07-01,388,1106,278,1,
128738354,42461391400000,424613914000,2016-08-01,405,1438,290,1,
128738354,42461391400000,424613914000,2016-09-01,368,1678,264,1,
128738354,42461391400000,424613914000,2016-10-01,320,1457,230,1,
128738354,42461391400000,424613914000,2016-11-01,316,907,227,1,
128738354,42461391400000,424613914000,2016-12-01,328,1149,236,1,
128738354,42461391400000,424613914000,2017-01-01,323,1385,285,1,
128738354,42461391400000,424613914000,2017-02-01,285,1233,251,1,
128738354,42461391400000,424613914000,2017-03-01,247,843,218,1,
128738354,42461391400000,424613914000,2017-04-01,266,612,234,1,
128738354,42461391400000,424613914000,2017-05-01,328,788,289,1,
128738354,42461391400000,424613914000,2017-06-01,328,1181,288,1,
128738354,42461391400000,424613914000,2017-07-01,287,1414,252,1,
128738354,42461391400000,424613914000,2017-08-01,295,1323,259,1,
128738354,42461391400000,424613914000,2017-09-01,301,1255,264,1,
128738354,42461391400000,424613914000,2017-10-01,282,1190,247,1,
128738354,42461391400000,424613914000,2017-11-01,298,1401,261,1,
128738354,42461391400000,424613914000,2017-12-01,300,1497,262,1,
128738078,42461390560000,424613905600,2014-05-01,8269,14456,10836,1,
128738078,42461390560000,424613905600,2014-06-01,5928,28571,8857,1,
128738078,42461390560000,424613905600,2014-07-01,4077,17947,5987,1,
128738078,42461390560000,424613905600,2014-08-01,3381,13957,4698,1,
128738078,42461390560000,424613905600,2014-09-01,2907,11769,3843,1,
128738078,42461390560000,424613905600,2014-10-01,2560,10343,3238,1,
128738078,42461390560000,424613905600,2014-11-01,2295,9322,2788,1,
128738078,42461390560000,424613905600,2014-12-01,2085,8545,2442,1,
128738078,42461390560000,424613905600,2015-01-01,1853,7360,2858,1,
128738078,42461390560000,424613905600,2015-02-01,1716,6892,2565,1,
128738078,42461390560000,424613905600,2015-03-01,1599,6500,2324,1,
128738078,42461390560000,424613905600,2015-04-01,1499,6166,2121,1,
128738078,42461390560000,424613905600,2015-05-01,951,5878,1409,1,
128738078,42461390560000,424613905600,2015-06-01,900,5624,1302,1,
128738078,42461390560000,424613905600,2015-07-01,854,5400,1210,1,
128738078,42461390560000,424613905600,2015-08-01,813,5200,1128,1,
128738078,42461390560000,424613905600,2015-09-01,777,5019,1057,1,
128738078,42461390560000,424613905600,2015-10-01,767,4855,1095,1,
128738078,42461390560000,424613905600,2015-11-01,712,5299,1048,1,
128738078,42461390560000,424613905600,2015-12-01,727,5506,1092,1,
128738078,42461390560000,424613905600,2016-01-01,696,6090,601,1,
128738078,42461390560000,424613905600,2016-02-01,667,5276,582,1,
128738078,42461390560000,424613905600,2016-03-01,738,7330,649,1,
128738078,42461390560000,424613905600,2016-04-01,602,5130,532,1,
128738078,42461390560000,424613905600,2016-05-01,607,4545,539,1,
128738078,42461390560000,424613905600,2016-06-01,616,4229,549,1,
128738078,42461390560000,424613905600,2016-07-01,664,5758,593,1,
128738078,42461390560000,424613905600,2016-08-01,693,7482,621,1,
128738078,42461390560000,424613905600,2016-09-01,630,8728,565,1,
128738078,42461390560000,424613905600,2016-10-01,549,7573,492,1,
128738078,42461390560000,424613905600,2016-11-01,542,4715,486,1,
128738078,42461390560000,424613905600,2016-12-01,563,5970,505,1,
128738078,42461390560000,424613905600,2017-01-01,554,7192,610,1,
128738078,42461390560000,424613905600,2017-02-01,488,6402,538,1,
128738078,42461390560000,424613905600,2017-03-01,425,4379,468,1,
128738078,42461390560000,424613905600,2017-04-01,457,3174,503,1,
128738078,42461390560000,424613905600,2017-05-01,563,4088,619,1,
128738078,42461390560000,424613905600,2017-06-01,563,6126,619,1,
128738078,42461390560000,424613905600,2017-07-01,494,7334,542,1,
128738078,42461390560000,424613905600,2017-08-01,507,6858,555,1,
128738078,42461390560000,424613905600,2017-09-01,518,6507,567,1,
128738078,42461390560000,424613905600,2017-10-01,485,6167,530,1,
128738078,42461390560000,424613905600,2017-11-01,513,7259,561,1,
128738078,42461390560000,424613905600,2017-12-01,516,7755,563,1,
128738077,42461390500000,424613905000,2014-05-01,6062,3621,8479,1,
128738077,42461390500000,424613905000,2014-06-01,4346,7157,6930,1,
128738077,42461390500000,424613905000,2014-07-01,2988,4495,4670,1,
128738077,42461390500000,424613905000,2014-08-01,2473,3491,3662,1,
128738077,42461390500000,424613905000,2014-09-01,2120,2940,2996,1,
128738077,42461390500000,424613905000,2014-10-01,1862,2582,2526,1,
128738077,42461390500000,424613905000,2014-11-01,1665,2325,2177,1,
128738077,42461390500000,424613905000,2014-12-01,1508,2130,1909,1,
128738077,42461390500000,424613905000,2015-01-01,1337,1833,2236,1,
128738077,42461390500000,424613905000,2015-02-01,1235,1716,2009,1,
128738077,42461390500000,424613905000,2015-03-01,1148,1618,1822,1,
128738077,42461390500000,424613905000,2015-04-01,1074,1534,1665,1,
128738077,42461390500000,424613905000,2015-05-01,680,1461,1108,1,
128738077,42461390500000,424613905000,2015-06-01,642,1398,1025,1,
128738077,42461390500000,424613905000,2015-07-01,609,1342,952,1,
128738077,42461390500000,424613905000,2015-08-01,579,1291,889,1,
128738077,42461390500000,424613905000,2015-09-01,552,1246,834,1,
128738077,42461390500000,424613905000,2015-10-01,544,1205,864,1,
128738077,42461390500000,424613905000,2015-11-01,504,1315,829,1,
128738077,42461390500000,424613905000,2015-12-01,514,1366,864,1,
128738077,42461390500000,424613905000,2016-01-01,492,1511,476,1,
128738077,42461390500000,424613905000,2016-02-01,470,1308,461,1,
128738077,42461390500000,424613905000,2016-03-01,520,1817,515,1,
128738077,42461390500000,424613905000,2016-04-01,423,1272,422,1,
128738077,42461390500000,424613905000,2016-05-01,426,1126,428,1,
128738077,42461390500000,424613905000,2016-06-01,432,1048,436,1,
128738077,42461390500000,424613905000,2016-07-01,465,1427,472,1,
128738077,42461390500000,424613905000,2016-08-01,485,1853,494,1,
128738077,42461390500000,424613905000,2016-09-01,441,2162,450,1,
128738077,42461390500000,424613905000,2016-10-01,383,1875,392,1,
128738077,42461390500000,424613905000,2016-11-01,378,1167,388,1,
128738077,42461390500000,424613905000,2016-12-01,392,1478,403,1,
128738077,42461390500000,424613905000,2017-01-01,386,1780,487,1,
128738077,42461390500000,424613905000,2017-02-01,340,1584,430,1,
128738077,42461390500000,424613905000,2017-03-01,295,1083,374,1,
128738077,42461390500000,424613905000,2017-04-01,317,785,402,1,
128738077,42461390500000,424613905000,2017-05-01,391,1011,496,1,
128738077,42461390500000,424613905000,2017-06-01,390,1515,496,1,
128738077,42461390500000,424613905000,2017-07-01,342,1814,434,1,
128738077,42461390500000,424613905000,2017-08-01,351,1696,445,1,
128738077,42461390500000,424613905000,2017-09-01,358,1609,455,1,
128738077,42461390500000,424613905000,2017-10-01,335,1525,426,1,
128738077,42461390500000,424613905000,2017-11-01,354,1795,450,1,
128738077,42461390500000,424613905000,2017-12-01,356,1917,452,1,
128673882,42461388780000,424613887800,2013-10-01,177,97,216,1,0
128673882,42461388780000,424613887800,2013-11-01,6421,5826,7840,1,0
128673882,42461388780000,424613887800,2013-12-01,9168,23154,11194,1,0
128673882,42461388780000,424613887800,2014-01-01,4764,11378,5817,1,0
128673882,42461388780000,424613887800,2014-02-01,3509,9189,4285,1,0
128673882,42461388780000,424613887800,2014-03-01,2109,2816,2575,1,0
128673882,42461388780000,424613887800,2014-04-01,3640,6415,4445,1,0
128673882,42461388780000,424613887800,2014-05-01,2655,7359,3242,1,0
128673882,42461388780000,424613887800,2014-06-01,2824,7013,3448,1,0
128673882,42461388780000,424613887800,2014-07-01,2682,7067,3275,1,0
128673882,42461388780000,424613887800,2014-08-01,2401,6166,2932,1,0
128673882,42461388780000,424613887800,2014-09-01,2221,5739,2712,1,0
128673882,42461388780000,424613887800,2014-10-01,2229,6738,2722,1,0
128673882,42461388780000,424613887800,2014-11-01,1782,7679,2176,1,0
128673882,42461388780000,424613887800,2014-12-01,1901,3027,2321,1,0
128673882,42461388780000,424613887800,2015-01-01,1557,2215,4434,1,0
128673882,42461388780000,424613887800,2015-02-01,1508,2138,4193,1,
128673882,42461388780000,424613887800,2015-03-01,1464,2068,3979,1,
128673882,42461388780000,424613887800,2015-04-01,1423,2005,3788,1,
128673882,42461388780000,424613887800,2015-05-01,1435,2521,4118,1,
128673882,42461388780000,424613887800,2015-06-01,1370,2878,4153,1,
128673882,42461388780000,424613887800,2015-07-01,1359,2876,4289,1,
128673882,42461388780000,424613887800,2015-08-01,1102,2210,3586,1,
128673882,42461388780000,424613887800,2015-09-01,1348,1609,4492,1,
128673882,42461388780000,424613887800,2015-10-01,1345,1719,4574,1,
128673882,42461388780000,424613887800,2015-11-01,1389,1589,4796,1,
128673882,42461388780000,424613887800,2015-12-01,1378,1668,4824,1,
128673882,42461388780000,424613887800,2016-01-01,1425,1713,1104,1,
128673882,42461388780000,424613887800,2016-02-01,1268,1504,992,1,
128673882,42461388780000,424613887800,2016-03-01,1426,1741,1125,1,
128673882,42461388780000,424613887800,2016-04-01,1355,1728,1078,1,
128673882,42461388780000,424613887800,2016-05-01,1236,1304,990,1,
128673882,42461388780000,424613887800,2016-06-01,1486,2448,1197,1,
128673882,42461388780000,424613887800,2016-07-01,1298,1924,1052,1,
128673882,42461388780000,424613887800,2016-08-01,1346,1880,1096,1,
128673882,42461388780000,424613887800,2016-09-01,1323,1779,1082,1,
128673882,42461388780000,424613887800,2016-10-01,1459,2183,1198,1,
128673882,42461388780000,424613887800,2016-11-01,1273,2024,1050,1,
128673882,42461388780000,424613887800,2016-12-01,1440,1945,1191,1,
128673882,42461388780000,424613887800,2017-01-01,1366,1803,1029,1,
128673882,42461388780000,424613887800,2017-02-01,1258,1763,950,1,
128673882,42461388780000,424613887800,2017-03-01,1407,1963,1066,1,
128673882,42461388780000,424613887800,2017-04-01,1358,2092,1032,1,
128673882,42461388780000,424613887800,2017-05-01,1357,2283,1033,1,
128673882,42461388780000,424613887800,2017-06-01,1375,2399,1050,1,
128673882,42461388780000,424613887800,2017-07-01,1396,3330,1068,1,
128673882,42461388780000,424613887800,2017-08-01,1341,3249,1028,1,
128673882,42461388780000,424613887800,2017-09-01,1270,3156,975,1,
128673882,42461388780000,424613887800,2017-10-01,1441,7150,1109,1,
128673882,42461388780000,424613887800,2017-11-01,1167,7693,900,1,
128673882,42461388780000,424613887800,2017-12-01,1249,4704,964,1,
128673876,42461388380000,424613883800,2013-12-01,16386,11271,10522,1,
128673876,42461388380000,424613883800,2014-01-01,15776,20369,16801,1,
128673876,42461388380000,424613883800,2014-02-01,8862,14154,9459,1,
128673876,42461388380000,424613883800,2014-03-01,7971,21528,8446,1,
128673876,42461388380000,424613883800,2014-04-01,6284,18432,6598,1,
128673876,42461388380000,424613883800,2014-05-01,4700,12785,4888,1,
128673876,42461388380000,424613883800,2014-06-01,4921,9712,5070,1,
128673876,42461388380000,424613883800,2014-07-01,5051,11118,5156,1,
128673876,42461388380000,424613883800,2014-08-01,2790,5994,2823,1,
128673876,42461388380000,424613883800,2014-09-01,4057,4432,4069,1,
128673876,42461388380000,424613883800,2014-10-01,3687,4727,3666,1,
128673876,42461388380000,424613883800,2014-11-01,3236,3470,3192,1,
128673876,42461388380000,424613883800,2014-12-01,3106,3320,2930,1,
128673876,42461388380000,424613883800,2015-01-01,2990,3185,1773,1,
128673876,42461388380000,424613883800,2015-02-01,2886,3066,963,1,
128673876,42461388380000,424613883800,2015-03-01,3036,3007,986,1,
128673876,42461388380000,424613883800,2015-04-01,1520,3349,489,1,
128673876,42461388380000,424613883800,2015-05-01,2808,3844,899,1,
128673876,42461388380000,424613883800,2015-06-01,1661,4006,530,1,
128673876,42461388380000,424613883800,2015-07-01,2439,3789,776,1,
128673876,42461388380000,424613883800,2015-08-01,2616,4188,830,1,
128673876,42461388380000,424613883800,2015-09-01,2498,4318,801,1,
128673876,42461388380000,424613883800,2015-10-01,2590,4452,829,1,
128673876,42461388380000,424613883800,2015-11-01,2013,3136,642,1,
128673876,42461388380000,424613883800,2015-12-01,2029,2353,646,1,
128673876,42461388380000,424613883800,2016-01-01,2273,2618,639,1,
128673876,42461388380000,424613883800,2016-02-01,2314,2282,648,1,
128673876,42461388380000,424613883800,2016-03-01,1373,1480,383,1,
128673876,42461388380000,424613883800,2016-04-01,2440,3005,680,1,
128673876,42461388380000,424613883800,2016-05-01,2610,3242,725,1,
128673876,42461388380000,424613883800,2016-06-01,2333,3377,646,1,
128673876,42461388380000,424613883800,2016-07-01,2253,3356,622,1,
128673876,42461388380000,424613883800,2016-08-01,2310,3079,636,1,
128673876,42461388380000,424613883800,2016-09-01,2215,3272,608,1,
128673876,42461388380000,424613883800,2016-10-01,2303,4065,630,1,
128673876,42461388380000,424613883800,2016-11-01,2379,4330,665,1,
128673876,42461388380000,424613883800,2016-12-01,2263,3597,632,1,
128673876,42461388380000,424613883800,2017-01-01,2237,3545,750,1,
128673876,42461388380000,424613883800,2017-02-01,1979,3027,662,1,
128673876,42461388380000,424613883800,2017-03-01,2080,3320,693,1,
128673876,42461388380000,424613883800,2017-04-01,2095,3440,696,1,
128673876,42461388380000,424613883800,2017-05-01,2173,3879,721,1,
128673876,42461388380000,424613883800,2017-06-01,2077,3533,687,1,
128673876,42461388380000,424613883800,2017-07-01,2061,3459,680,1,
128673876,42461388380000,424613883800,2017-08-01,2092,2995,689,1,
128673876,42461388380000,424613883800,2017-09-01,2166,3132,712,1,
128673876,42461388380000,424613883800,2017-10-01,1977,2896,648,1,
128673876,42461388380000,424613883800,2017-11-01,1874,2260,613,1,
128673876,42461388380000,424613883800,2017-12-01,1919,2189,627,1,
128640049,42461386440000,424613864400,2013-07-01,9618,11327,11271,1,
128640049,42461386440000,424613864400,2013-08-01,6991,25990,8212,1,
128640049,42461386440000,424613864400,2013-09-01,4285,18569,4972,1,
128640049,42461386440000,424613864400,2013-10-01,2639,10374,3015,1,
128640049,42461386440000,424613864400,2013-11-01,3263,5797,3670,1,
128640049,42461386440000,424613864400,2013-12-01,2993,6355,3313,1,
128640049,42461386440000,424613864400,2014-01-01,2591,5436,477,1,
128640049,42461386440000,424613864400,2014-02-01,2322,5348,421,1,
128640049,42461386440000,424613864400,2014-03-01,2387,7378,426,1,
128640049,42461386440000,424613864400,2014-04-01,2046,6129,360,1,
128640049,42461386440000,424613864400,2014-05-01,2054,7041,358,1,
128640049,42461386440000,424613864400,2014-06-01,1843,6771,316,1,
128640049,42461386440000,424613864400,2014-07-01,1810,7095,308,1,
128640049,42461386440000,424613864400,2014-08-01,1711,6714,286,1,
128640049,42461386440000,424613864400,2014-09-01,1633,5949,270,1,
128640049,42461386440000,424613864400,2014-10-01,1756,7081,288,1,
128640049,42461386440000,424613864400,2014-11-01,1387,5727,225,1,
128640049,42461386440000,424613864400,2014-12-01,1500,3950,242,1,
